Table with column headers in rows 3 and 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2016 Poverty and Median Household Income Estimates - Counties, States, and National
Source:  U.S. Census Bureau, Small Area Income and Poverty Estimates (SAIPE) Program
Release date:  November 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geographic Information,,,,All Ages,,,,,,Age 0-17,,,,,,Age 5-17 in Families,,,,,,Median Household Income,,,Age 0-4,,,,,
State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-4",90% CI Lower Bound,90% CI Upper Bound
30,107,MT,Wheatland County,390,297,483,19.0,14.5,23.5,123,88,158,27.8,19.8,35.8,85,59,111,27.5,18.9,36.1,"37,360","33,832","40,888",.,.,.,.,.,.
30,109,MT,Wibaux County,116,88,144,10.9,8.3,13.5,33,24,42,14.2,10.1,18.3,23,16,30,13.9,9.6,18.2,"47,908","42,696","53,120",.,.,.,.,.,.
30,111,MT,Yellowstone County,"13,581","11,080","16,082",8.8,7.2,10.4,"3,868","2,807","4,929",10.6,7.7,13.5,"2,450","1,681","3,219",9.3,6.4,12.2,"57,351","54,338","60,364",.,.,.,.,.,.
31,000,NE,Nebraska,"208,864","201,705","216,023",11.3,10.9,11.7,"64,333","59,964","68,702",13.9,13.0,14.8,"41,851","38,134","45,568",12.6,11.5,13.7,"56,979","56,240","57,718","20,548","18,295","22,801",15.8,14.1,17.5
31,001,NE,Adams County,"3,835","3,150","4,520",12.7,10.4,15.0,"1,210",937,"1,483",16.5,12.8,20.2,811,613,"1,009",15.5,11.7,19.3,"48,010","44,350","51,670",.,.,.,.,.,.
31,003,NE,Antelope County,707,542,872,11.3,8.7,13.9,253,185,321,17.1,12.5,21.7,167,117,217,15.9,11.2,20.6,"48,799","44,655","52,943",.,.,.,.,.,.
31,005,NE,Arthur County,56,43,69,11.9,9.2,14.6,18,13,23,14.3,10.6,18.0,12,9,15,11.9,8.5,15.3,"44,511","39,750","49,272",.,.,.,.,.,.
31,007,NE,Banner County,100,77,123,12.5,9.7,15.3,35,26,44,21.6,15.9,27.3,24,17,31,19.7,13.9,25.5,"51,049","45,468","56,630",.,.,.,.,.,.
31,009,NE,Blaine County,75,58,92,15.5,11.9,19.1,21,16,26,21.0,15.5,26.5,14,10,18,19.4,13.9,24.9,"48,974","45,411","52,537",.,.,.,.,.,.
31,011,NE,Boone County,525,410,640,10.1,7.9,12.3,176,129,223,14.3,10.5,18.1,118,84,152,13.1,9.3,16.9,"52,844","47,544","58,144",.,.,.,.,.,.
31,013,NE,Box Butte County,"1,269",990,"1,548",11.5,9.0,14.0,464,345,583,16.6,12.4,20.8,303,218,388,15.4,11.1,19.7,"56,537","50,740","62,334",.,.,.,.,.,.
31,015,NE,Boyd County,283,225,341,14.7,11.7,17.7,88,65,111,23.5,17.3,29.7,61,43,79,21.0,15.0,27.0,"41,461","37,052","45,870",.,.,.,.,.,.
31,017,NE,Brown County,401,321,481,13.8,11.1,16.5,126,95,157,20.1,15.2,25.0,82,60,104,17.2,12.5,21.9,"44,709","39,897","49,521",.,.,.,.,.,.
31,019,NE,Buffalo County,"5,287","4,496","6,078",11.2,9.5,12.9,"1,295",996,"1,594",11.5,8.8,14.2,851,638,"1,064",10.9,8.2,13.6,"57,036","52,020","62,052",.,.,.,.,.,.
31,021,NE,Burt County,683,536,830,10.7,8.4,13.0,209,153,265,14.9,10.9,18.9,143,101,185,13.7,9.7,17.7,"51,054","46,260","55,848",.,.,.,.,.,.
31,023,NE,Butler County,702,553,851,8.9,7.0,10.8,203,150,256,11.0,8.1,13.9,130,93,167,9.3,6.6,12.0,"55,285","50,156","60,414",.,.,.,.,.,.
31,025,NE,Cass County,"1,920","1,561","2,279",7.6,6.2,9.0,580,440,720,9.5,7.2,11.8,358,258,458,7.8,5.6,10.0,"63,707","59,286","68,128",.,.,.,.,.,.
31,027,NE,Cedar County,803,632,974,9.4,7.4,11.4,270,203,337,12.6,9.5,15.7,187,137,237,12.0,8.8,15.2,"53,864","49,154","58,574",.,.,.,.,.,.
31,029,NE,Chase County,359,281,437,9.3,7.3,11.3,111,82,140,11.5,8.5,14.5,73,52,94,9.8,7.0,12.6,"51,695","46,471","56,919",.,.,.,.,.,.
31,031,NE,Cherry County,685,529,841,11.9,9.2,14.6,231,170,292,18.0,13.3,22.7,152,108,196,17.4,12.4,22.4,"48,933","44,337","53,529",.,.,.,.,.,.
31,033,NE,Cheyenne County,935,739,"1,131",9.4,7.4,11.4,273,202,344,11.6,8.6,14.6,178,128,228,10.4,7.5,13.3,"52,565","47,991","57,139",.,.,.,.,.,.
31,035,NE,Clay County,681,538,824,11.3,8.9,13.7,221,165,277,15.0,11.2,18.8,147,105,189,13.7,9.8,17.6,"51,712","46,776","56,648",.,.,.,.,.,.
31,037,NE,Colfax County,"1,005",786,"1,224",9.8,7.7,11.9,392,289,495,12.6,9.3,15.9,261,186,336,11.6,8.3,14.9,"50,901","45,659","56,143",.,.,.,.,.,.
31,039,NE,Cuming County,772,589,955,8.7,6.6,10.8,266,196,336,12.3,9.1,15.5,179,128,230,11.1,8.0,14.2,"56,419","52,196","60,642",.,.,.,.,.,.
31,041,NE,Custer County,"1,236",968,"1,504",11.6,9.1,14.1,406,300,512,16.4,12.1,20.7,274,196,352,15.3,10.9,19.7,"47,199","43,225","51,173",.,.,.,.,.,.
31,043,NE,Dakota County,"2,405","1,877","2,933",12.0,9.4,14.6,"1,021",759,"1,283",17.7,13.1,22.3,677,490,864,16.9,12.2,21.6,"53,332","48,414","58,250",.,.,.,.,.,.
31,045,NE,Dawes County,"1,366","1,047","1,685",16.9,12.9,20.9,327,241,413,20.4,15.0,25.8,189,134,244,17.0,12.1,21.9,"44,496","40,107","48,885",.,.,.,.,.,.
31,047,NE,Dawson County,"2,966","2,414","3,518",12.7,10.3,15.1,"1,113",855,"1,371",17.3,13.3,21.3,736,547,925,16.2,12.0,20.4,"51,688","47,124","56,252",.,.,.,.,.,.
31,049,NE,Deuel County,213,166,260,11.5,8.9,14.1,75,56,94,19.5,14.4,24.6,52,37,67,17.8,12.8,22.8,"48,546","43,727","53,365",.,.,.,.,.,.
31,051,NE,Dixon County,480,367,593,8.5,6.5,10.5,178,130,226,12.7,9.3,16.1,118,83,153,11.5,8.1,14.9,"52,436","47,996","56,876",.,.,.,.,.,.
31,053,NE,Dodge County,"4,131","3,403","4,859",11.7,9.6,13.8,"1,258",972,"1,544",14.8,11.4,18.2,787,586,988,13.0,9.7,16.3,"51,704","46,621","56,787",.,.,.,.,.,.
31,055,NE,Douglas County,"67,359","62,644","72,074",12.4,11.5,13.3,"21,577","18,925","24,229",15.4,13.5,17.3,"13,929","11,998","15,860",14.2,12.2,16.2,"59,226","56,959","61,493",.,.,.,.,.,.
31,057,NE,Dundy County,223,171,275,12.4,9.5,15.3,57,42,72,16.0,11.8,20.2,39,28,50,14.0,10.0,18.0,"43,459","38,806","48,112",.,.,.,.,.,.
31,059,NE,Fillmore County,540,429,651,9.8,7.8,11.8,158,120,196,15.2,11.5,18.9,105,77,133,14.2,10.5,17.9,"53,037","47,741","58,333",.,.,.,.,.,.
31,061,NE,Franklin County,393,304,482,13.3,10.3,16.3,123,91,155,21.8,16.1,27.5,84,60,108,19.7,14.1,25.3,"45,456","41,421","49,491",.,.,.,.,.,.
31,063,NE,Frontier County,312,241,383,12.5,9.7,15.3,84,61,107,16.8,12.3,21.3,59,42,76,16.0,11.4,20.6,"55,089","50,597","59,581",.,.,.,.,.,.
31,065,NE,Furnas County,656,531,781,14.0,11.3,16.7,199,148,250,19.2,14.3,24.1,135,98,172,17.5,12.6,22.4,"44,219","39,714","48,724",.,.,.,.,.,.
31,067,NE,Gage County,"2,430","1,977","2,883",11.3,9.2,13.4,695,530,860,14.6,11.1,18.1,453,333,573,13.0,9.6,16.4,"44,166","40,964","47,368",.,.,.,.,.,.
31,069,NE,Garden County,308,242,374,16.3,12.8,19.8,93,69,117,25.9,19.1,32.7,64,46,82,24.4,17.4,31.4,"38,701","34,617","42,785",.,.,.,.,.,.
31,071,NE,Garfield County,249,192,306,12.8,9.9,15.7,67,49,85,17.9,13.2,22.6,46,33,59,16.5,11.8,21.2,"44,016","39,730","48,302",.,.,.,.,.,.
31,073,NE,Gosper County,189,148,230,9.8,7.7,11.9,74,55,93,16.9,12.5,21.3,52,37,67,15.5,11.1,19.9,"55,373","49,569","61,177",.,.,.,.,.,.
31,075,NE,Grant County,64,50,78,10.0,7.8,12.2,15,11,19,10.8,7.8,13.8,10,7,13,10.1,7.1,13.1,"55,830","49,698","61,962",.,.,.,.,.,.
31,077,NE,Greeley County,333,261,405,14.3,11.2,17.4,125,93,157,22.7,16.9,28.5,84,60,108,20.4,14.6,26.2,"45,429","40,993","49,865",.,.,.,.,.,.
31,079,NE,Hall County,"7,652","6,346","8,958",12.7,10.5,14.9,"2,830","2,205","3,455",17.3,13.5,21.1,"1,776","1,305","2,247",15.1,11.1,19.1,"52,315","48,995","55,635",.,.,.,.,.,.
31,081,NE,Hamilton County,697,545,849,7.7,6.0,9.4,204,153,255,9.4,7.0,11.8,138,100,176,8.5,6.2,10.8,"63,996","57,848","70,144",.,.,.,.,.,.
31,083,NE,Harlan County,414,323,505,12.1,9.4,14.8,145,108,182,19.4,14.4,24.4,97,70,124,17.3,12.5,22.1,"45,626","40,731","50,521",.,.,.,.,.,.
31,085,NE,Hayes County,150,116,184,16.8,13.1,20.5,48,35,61,29.1,21.5,36.7,34,24,44,30.6,21.9,39.3,"46,401","41,252","51,550",.,.,.,.,.,.
31,087,NE,Hitchcock County,360,272,448,12.9,9.8,16.0,123,91,155,19.3,14.3,24.3,84,60,108,18.0,12.9,23.1,"43,502","39,390","47,614",.,.,.,.,.,.
31,089,NE,Holt County,"1,063",809,"1,317",10.6,8.1,13.1,350,253,447,14.0,10.1,17.9,259,185,333,14.7,10.5,18.9,"54,055","49,904","58,206",.,.,.,.,.,.
31,091,NE,Hooker County,56,43,69,8.2,6.4,10.0,16,12,20,10.3,7.5,13.1,11,8,14,9.6,6.7,12.5,"47,526","42,402","52,650",.,.,.,.,.,.
31,093,NE,Howard County,663,511,815,10.5,8.1,12.9,187,138,236,12.2,9.0,15.4,128,91,165,11.7,8.3,15.1,"54,803","49,972","59,634",.,.,.,.,.,.
31,095,NE,Jefferson County,757,581,933,10.7,8.2,13.2,236,174,298,15.6,11.5,19.7,157,112,202,13.7,9.8,17.6,"47,750","43,692","51,808",.,.,.,.,.,.
31,097,NE,Johnson County,520,402,638,12.6,9.7,15.5,146,108,184,14.6,10.8,18.4,100,72,128,13.0,9.3,16.7,"47,592","42,770","52,414",.,.,.,.,.,.
31,099,NE,Kearney County,584,460,708,9.1,7.2,11.0,170,126,214,11.0,8.2,13.8,110,78,142,9.6,6.8,12.4,"66,321","59,166","73,476",.,.,.,.,.,.
31,101,NE,Keith County,"1,019",823,"1,215",12.8,10.3,15.3,312,237,387,19.4,14.7,24.1,205,152,258,17.2,12.7,21.7,"46,431","41,655","51,207",.,.,.,.,.,.
31,103,NE,Keya Paha County,127,97,157,16.1,12.3,19.9,39,29,49,25.2,18.6,31.8,26,19,33,22.2,15.9,28.5,"47,282","42,325","52,239",.,.,.,.,.,.
31,105,NE,Kimball County,468,366,570,13.0,10.2,15.8,137,102,172,17.3,12.9,21.7,91,66,116,15.7,11.4,20.0,"45,091","40,293","49,889",.,.,.,.,.,.
31,107,NE,Knox County,"1,076",842,"1,310",12.9,10.1,15.7,382,280,484,18.5,13.6,23.4,266,190,342,17.8,12.7,22.9,"46,647","42,857","50,437",.,.,.,.,.,.
31,109,NE,Lancaster County,"35,993","32,391","39,595",12.2,11.0,13.4,"9,063","7,372","10,754",13.0,10.6,15.4,"5,901","4,665","7,137",11.9,9.4,14.4,"58,873","56,422","61,324",.,.,.,.,.,.
31,111,NE,Lincoln County,"3,272","2,538","4,006",9.4,7.3,11.5,"1,195",876,"1,514",14.3,10.5,18.1,790,564,"1,016",12.8,9.1,16.5,"57,445","54,223","60,667",.,.,.,.,.,.
31,113,NE,Logan County,79,62,96,10.3,8.1,12.5,32,24,40,15.5,11.5,19.5,22,16,28,14.9,10.8,19.0,"50,979","45,383","56,575",.,.,.,.,.,.
31,115,NE,Loup County,94,73,115,16.0,12.5,19.5,28,21,35,25.7,19.0,32.4,19,14,24,24.1,17.3,30.9,"47,918","42,611","53,225",.,.,.,.,.,.
31,117,NE,McPherson County,60,47,73,12.2,9.5,14.9,21,15,27,19.1,14.0,24.2,15,11,19,16.1,11.4,20.8,"49,265","43,769","54,761",.,.,.,.,.,.
31,119,NE,Madison County,"4,867","4,184","5,550",14.3,12.3,16.3,"1,390","1,104","1,676",16.5,13.1,19.9,894,686,"1,102",15.0,11.5,18.5,"49,625","45,847","53,403",.,.,.,.,.,.
31,121,NE,Merrick County,797,628,966,10.4,8.2,12.6,244,181,307,13.9,10.3,17.5,164,119,209,13.0,9.4,16.6,"52,112","46,754","57,470",.,.,.,.,.,.
31,123,NE,Morrill County,775,616,934,16.5,13.1,19.9,266,200,332,23.0,17.3,28.7,179,131,227,20.9,15.3,26.5,"44,398","39,880","48,916",.,.,.,.,.,.
31,125,NE,Nance County,432,339,525,12.5,9.8,15.2,135,99,171,16.9,12.4,21.4,90,64,116,14.9,10.6,19.2,"47,579","42,546","52,612",.,.,.,.,.,.
31,127,NE,Nemaha County,868,687,"1,049",13.4,10.6,16.2,228,170,286,15.4,11.5,19.3,151,109,193,14.2,10.3,18.1,"49,242","44,196","54,288",.,.,.,.,.,.
31,129,NE,Nuckolls County,525,411,639,12.5,9.8,15.2,152,112,192,17.9,13.2,22.6,104,75,133,16.0,11.5,20.5,"41,840","37,307","46,373",.,.,.,.,.,.
31,131,NE,Otoe County,"1,489","1,190","1,788",9.5,7.6,11.4,437,332,542,11.8,9.0,14.6,282,207,357,10.6,7.8,13.4,"55,030","50,460","59,600",.,.,.,.,.,.
31,133,NE,Pawnee County,400,318,482,15.4,12.2,18.6,151,114,188,26.5,20.1,32.9,103,75,131,25.0,18.3,31.7,"42,389","37,923","46,855",.,.,.,.,.,.
31,135,NE,Perkins County,301,230,372,10.6,8.1,13.1,104,76,132,14.6,10.7,18.5,71,50,92,14.0,9.9,18.1,"59,732","54,885","64,579",.,.,.,.,.,.
31,137,NE,Phelps County,827,642,"1,012",9.2,7.1,11.3,277,205,349,12.4,9.1,15.7,185,132,238,11.2,8.0,14.4,"57,432","51,426","63,438",.,.,.,.,.,.
31,139,NE,Pierce County,674,525,823,9.6,7.5,11.7,212,157,267,12.2,9.0,15.4,141,101,181,10.8,7.7,13.9,"55,586","50,584","60,588",.,.,.,.,.,.
31,141,NE,Platte County,"2,920","2,352","3,488",9.0,7.2,10.8,978,748,"1,208",11.6,8.9,14.3,659,493,825,11.0,8.2,13.8,"59,288","54,212","64,364",.,.,.,.,.,.
31,143,NE,Polk County,408,318,498,8.0,6.2,9.8,132,97,167,11.2,8.3,14.1,86,61,111,9.3,6.6,12.0,"53,881","50,113","57,649",.,.,.,.,.,.
31,145,NE,Red Willow County,"1,100",854,"1,346",10.7,8.3,13.1,328,241,415,14.0,10.3,17.7,220,156,284,12.9,9.2,16.6,"48,783","43,708","53,858",.,.,.,.,.,.
31,147,NE,Richardson County,973,749,"1,197",12.4,9.6,15.2,311,230,392,18.8,13.9,23.7,206,148,264,17.1,12.3,21.9,"45,256","41,095","49,417",.,.,.,.,.,.
31,149,NE,Rock County,186,143,229,13.8,10.6,17.0,54,40,68,20.2,14.8,25.6,36,25,47,17.8,12.5,23.1,"48,802","43,559","54,045",.,.,.,.,.,.
31,151,NE,Saline County,"1,526","1,223","1,829",11.5,9.2,13.8,459,359,559,13.4,10.5,16.3,269,194,344,10.9,7.9,13.9,"51,222","45,798","56,646",.,.,.,.,.,.
31,153,NE,Sarpy County,"10,294","8,706","11,882",5.8,4.9,6.7,"3,152","2,433","3,871",6.4,4.9,7.9,"1,955","1,433","2,477",5.5,4.0,7.0,"74,374","70,854","77,894",.,.,.,.,.,.
31,155,NE,Saunders County,"1,524","1,208","1,840",7.4,5.9,8.9,428,312,544,8.5,6.2,10.8,283,201,365,7.5,5.3,9.7,"66,330","60,881","71,779",.,.,.,.,.,.
31,157,NE,Scotts Bluff County,"5,645","4,723","6,567",15.9,13.3,18.5,"1,819","1,399","2,239",20.5,15.8,25.2,"1,163",853,"1,473",17.8,13.0,22.6,"46,641","42,651","50,631",.,.,.,.,.,.
31,159,NE,Seward County,"1,252","1,024","1,480",7.9,6.5,9.3,290,208,372,7.2,5.1,9.3,206,146,266,7.0,5.0,9.0,"66,102","61,567","70,637",.,.,.,.,.,.
31,161,NE,Sheridan County,831,673,989,16.2,13.1,19.3,286,219,353,24.9,19.1,30.7,195,147,243,23.3,17.5,29.1,"41,128","36,867","45,389",.,.,.,.,.,.
31,163,NE,Sherman County,368,285,451,12.3,9.5,15.1,117,86,148,18.2,13.4,23.0,76,54,98,15.6,11.1,20.1,"43,657","39,460","47,854",.,.,.,.,.,.
31,165,NE,Sioux County,192,148,236,15.5,11.9,19.1,63,47,79,25.4,18.8,32.0,44,31,57,21.5,15.4,27.6,"48,891","44,265","53,517",.,.,.,.,.,.
31,167,NE,Stanton County,449,345,553,7.6,5.8,9.4,159,117,201,10.9,8.0,13.8,108,77,139,9.9,7.1,12.7,"57,857","52,433","63,281",.,.,.,.,.,.
31,169,NE,Thayer County,551,427,675,11.2,8.7,13.7,186,138,234,16.6,12.3,20.9,127,92,162,15.5,11.2,19.8,"48,668","44,357","52,979",.,.,.,.,.,.
31,171,NE,Thomas County,99,77,121,13.9,10.9,16.9,33,24,42,20.1,14.9,25.3,23,16,30,18.0,12.9,23.1,"49,449","44,119","54,779",.,.,.,.,.,.
31,173,NE,Thurston County,"1,777","1,472","2,082",25.3,21.0,29.6,860,665,"1,055",34.0,26.3,41.7,573,425,721,31.9,23.7,40.1,"43,737","39,909","47,565",.,.,.,.,.,.
31,175,NE,Valley County,479,369,589,11.6,8.9,14.3,168,124,212,17.8,13.1,22.5,113,81,145,16.7,11.9,21.5,"43,405","38,795","48,015",.,.,.,.,.,.
31,177,NE,Washington County,"1,405","1,111","1,699",7.0,5.5,8.5,398,295,501,8.1,6.0,10.2,261,189,333,7.0,5.1,8.9,"70,727","64,026","77,428",.,.,.,.,.,.
31,179,NE,Wayne County,997,783,"1,211",12.0,9.4,14.6,192,141,243,10.3,7.6,13.0,126,90,162,9.3,6.6,12.0,"52,764","47,165","58,363",.,.,.,.,.,.
31,181,NE,Webster County,447,350,544,12.9,10.1,15.7,125,92,158,16.4,12.1,20.7,87,62,112,15.1,10.8,19.4,"41,616","37,763","45,469",.,.,.,.,.,.
31,183,NE,Wheeler County,88,67,109,11.4,8.7,14.1,35,25,45,21.9,15.8,28.0,24,17,31,20.7,14.4,27.0,"46,838","42,599","51,077",.,.,.,.,.,.
31,185,NE,York County,"1,357","1,090","1,624",10.5,8.4,12.6,414,308,520,13.4,10.0,16.8,274,198,350,12.5,9.0,16.0,"53,960","49,578","58,342",.,.,.,.,.,.
32,000,NV,Nevada,"407,308","394,452","420,164",14.1,13.7,14.5,"132,012","125,182","138,842",19.9,18.9,20.9,"88,913","82,870","94,956",18.5,17.2,19.8,"55,201","54,342","56,060","39,500","36,363","42,637",22.0,20.3,23.7
32,001,NV,Churchill County,"3,371","2,786","3,956",14.2,11.7,16.7,"1,127",879,"1,375",20.7,16.1,25.3,757,576,938,19.7,15.0,24.4,"50,292","45,302","55,282",.,.,.,.,.,.
32,003,NV,Clark County,"311,352","298,317","324,387",14.6,14.0,15.2,"103,069","96,364","109,774",20.7,19.4,22.0,"69,496","64,400","74,592",19.3,17.9,20.7,"54,455","53,248","55,662",.,.,.,.,.,.
32,005,NV,Douglas County,"4,631","3,840","5,422",9.7,8.0,11.4,"1,263",992,"1,534",15.4,12.1,18.7,875,677,"1,073",13.8,10.7,16.9,"61,988","57,940","66,036",.,.,.,.,.,.
32,007,NV,Elko County,"5,329","4,436","6,222",10.4,8.7,12.1,"1,851","1,490","2,212",13.1,10.5,15.7,"1,168",908,"1,428",11.2,8.7,13.7,"70,242","63,943","76,541",.,.,.,.,.,.
32,009,NV,Esmeralda County,117,91,143,14.8,11.5,18.1,25,19,31,20.2,15.6,24.8,18,13,23,18.4,13.8,23.0,"48,693","43,395","53,991",.,.,.,.,.,.
32,011,NV,Eureka County,189,148,230,9.9,7.7,12.1,43,32,54,10.0,7.6,12.4,29,21,37,8.8,6.5,11.1,"67,590","60,172","75,008",.,.,.,.,.,.
32,013,NV,Humboldt County,"1,982","1,629","2,335",11.9,9.8,14.0,750,595,905,16.3,12.9,19.7,513,407,619,15.5,12.3,18.7,"68,999","62,246","75,752",.,.,.,.,.,.
32,015,NV,Lander County,674,538,810,11.9,9.5,14.3,208,160,256,14.0,10.8,17.2,141,105,177,13.5,10.1,16.9,"71,814","63,917","79,711",.,.,.,.,.,.
32,017,NV,Lincoln County,675,526,824,14.1,11.0,17.2,200,153,247,18.1,13.8,22.4,134,100,168,16.1,12.0,20.2,"49,874","44,413","55,335",.,.,.,.,.,.
32,019,NV,Lyon County,"6,289","5,135","7,443",11.9,9.7,14.1,"2,214","1,674","2,754",19.7,14.9,24.5,"1,579","1,175","1,983",18.9,14.1,23.7,"51,344","47,469","55,219",.,.,.,.,.,.
32,021,NV,Mineral County,801,634,968,18.2,14.4,22.0,226,173,279,27.8,21.3,34.3,147,110,184,26.2,19.6,32.8,"41,892","37,285","46,499",.,.,.,.,.,.
32,023,NV,Nye County,"6,724","5,464","7,984",15.9,12.9,18.9,"1,866","1,415","2,317",25.9,19.6,32.2,"1,296",963,"1,629",24.5,18.2,30.8,"48,001","43,675","52,327",.,.,.,.,.,.
32,027,NV,Pershing County,847,647,"1,047",17.5,13.4,21.6,220,167,273,19.3,14.6,24.0,154,114,194,18.3,13.6,23.0,"56,984","51,645","62,323",.,.,.,.,.,.
32,029,NV,Storey County,316,247,385,7.8,6.1,9.5,69,53,85,13.8,10.5,17.1,48,36,60,12.3,9.2,15.4,"60,066","54,540","65,592",.,.,.,.,.,.
32,031,NV,Washoe County,"56,064","50,854","61,274",12.5,11.3,13.7,"16,300","13,920","18,680",16.7,14.3,19.1,"10,876","9,029","12,723",15.4,12.8,18.0,"58,253","56,057","60,449",.,.,.,.,.,.
32,033,NV,White Pine County,"1,220",966,"1,474",14.7,11.6,17.8,382,300,464,19.5,15.3,23.7,258,199,317,18.0,13.9,22.1,"54,832","49,000","60,664",.,.,.,.,.,.
32,510,NV,Carson City,"6,727","5,444","8,010",13.0,10.5,15.5,"2,196","1,708","2,684",20.1,15.6,24.6,"1,424","1,071","1,777",17.7,13.3,22.1,"52,253","48,634","55,872",.,.,.,.,.,.
33,000,NH,New Hampshire,"97,753","92,007","103,499",7.6,7.2,8.0,"21,896","19,487","24,305",8.5,7.6,9.4,"14,329","12,204","16,454",7.5,6.4,8.6,"70,986","69,715","72,257","6,300","5,187","7,413",10.0,8.2,11.8
33,001,NH,Belknap County,"5,949","4,934","6,964",10.0,8.3,11.7,"1,428","1,073","1,783",12.8,9.6,16.0,873,617,"1,129",10.4,7.4,13.4,"57,779","53,873","61,685",.,.,.,.,.,.
33,003,NH,Carroll County,"4,896","3,907","5,885",10.5,8.4,12.6,"1,174",854,"1,494",15.4,11.2,19.6,731,489,973,12.7,8.5,16.9,"56,836","52,700","60,972",.,.,.,.,.,.
33,005,NH,Cheshire County,"6,078","4,750","7,406",8.6,6.7,10.5,"1,355",934,"1,776",10.1,6.9,13.3,902,593,"1,211",9.1,6.0,12.2,"57,286","52,486","62,086",.,.,.,.,.,.
33,007,NH,Coos County,"4,072","3,168","4,976",13.8,10.7,16.9,989,704,"1,274",19.3,13.8,24.8,635,426,844,16.6,11.1,22.1,"45,127","41,592","48,662",.,.,.,.,.,.
33,009,NH,Grafton County,"8,463","6,960","9,966",10.3,8.5,12.1,"1,537","1,103","1,971",10.6,7.6,13.6,962,646,"1,278",9.0,6.0,12.0,"60,335","55,728","64,942",.,.,.,.,.,.
33,011,NH,Hillsborough County,"31,972","27,956","35,988",8.0,7.0,9.0,"7,218","5,801","8,635",8.6,6.9,10.3,"4,824","3,766","5,882",7.7,6.0,9.4,"75,997","74,032","77,962",.,.,.,.,.,.
33,013,NH,Merrimack County,"10,532","8,524","12,540",7.4,6.0,8.8,"2,206","1,545","2,867",7.8,5.5,10.1,"1,446",958,"1,934",6.8,4.5,9.1,"69,320","67,369","71,271",.,.,.,.,.,.
33,015,NH,Rockingham County,"12,681","10,164","15,198",4.2,3.4,5.0,"2,880","2,035","3,725",4.8,3.4,6.2,"1,931","1,307","2,555",4.2,2.8,5.6,"82,016","78,042","85,990",.,.,.,.,.,.
33,017,NH,Strafford County,"9,094","7,121","11,067",7.7,6.0,9.4,"2,124","1,467","2,781",9.0,6.2,11.8,"1,393",912,"1,874",8.0,5.2,10.8,"69,467","66,414","72,520",.,.,.,.,.,.
33,019,NH,Sullivan County,"4,016","3,094","4,938",9.5,7.3,11.7,986,675,"1,297",12.1,8.3,15.9,632,408,856,10.4,6.7,14.1,"58,021","53,664","62,378",.,.,.,.,.,.
34,000,NJ,New Jersey,"915,390","895,106","935,674",10.4,10.2,10.6,"283,761","271,344","296,178",14.5,13.9,15.1,"197,218","186,415","208,021",13.6,12.9,14.3,"76,212","75,530","76,894","81,390","75,620","87,160",15.9,14.8,17.0
34,001,NJ,Atlantic County,"37,734","33,149","42,319",14.2,12.5,15.9,"13,080","11,278","14,882",22.5,19.4,25.6,"8,600","7,256","9,944",20.2,17.0,23.4,"55,672","52,489","58,855",.,.,.,.,.,.
34,003,NJ,Bergen County,"63,789","57,574","70,004",6.9,6.2,7.6,"15,643","13,280","18,006",7.8,6.6,9.0,"11,202","9,467","12,937",7.4,6.2,8.6,"93,205","90,553","95,857",.,.,.,.,.,.
34,005,NJ,Burlington County,"27,083","22,937","31,229",6.2,5.2,7.2,"7,733","6,210","9,256",8.3,6.7,9.9,"5,331","4,200","6,462",7.5,5.9,9.1,"80,081","77,754","82,408",.,.,.,.,.,.
34,007,NJ,Camden County,"60,385","53,179","67,591",12.0,10.6,13.4,"18,773","15,677","21,869",16.2,13.5,18.9,"13,268","11,040","15,496",15.7,13.1,18.3,"65,838","63,711","67,965",.,.,.,.,.,.
34,009,NJ,Cape May County,"10,964","9,015","12,913",11.9,9.8,14.0,"3,051","2,397","3,705",18.5,14.5,22.5,"2,193","1,704","2,682",18.3,14.2,22.4,"59,181","55,353","63,009",.,.,.,.,.,.
34,011,NJ,Cumberland County,"26,321","22,694","29,948",18.4,15.9,20.9,"8,807","7,232","10,382",24.6,20.2,29.0,"6,660","5,513","7,807",25.7,21.3,30.1,"48,867","44,870","52,864",.,.,.,.,.,.
34,013,NJ,Essex County,"126,492","116,856","136,128",16.3,15.1,17.5,"39,645","34,915","44,375",21.1,18.6,23.6,"28,658","25,125","32,191",21.1,18.5,23.7,"54,879","51,951","57,807",.,.,.,.,.,.
